cid,iupac_name
1744,"N-(4-hydroxyphenyl)-3,7-dimethyl-9-(2,6,6-trimethylcyclohexen-1-yl)nona-2,4,6,8-tetraenamide"
1745,1H-imidazol-5-ylmethanol
1746,[amino-(4-iodo-1-benzothiophen-2-yl)methylidene]azanium
1747,4-iodo-1-benzothiophene-2-carboximidamide
1748,5-(2-aminoethyl)-2-methoxyphenol
1749,"4-methyl-2-[(methylsulfonodiimidoyl)methyl]-N-(9-oxo-1,8-diazatricyclo[10.6.1.013,18]nonadeca-12(19),13,15,17-tetraen-10-yl)pentanamide"
1750,4-nitroinden-1-one
1751,"4-(dihydroxyamino)cyclohexa-3,5-diene-1,2-dione"
1752,4-nonylphenol
1753,"5-acetamido-4-acetyloxy-2-methoxy-6-(1,2,3-trihydroxypropyl)oxane-2-carboxylic acid"
1754,3-decoxypropanoic acid
1755,4-oxodecanedioic acid
1756,"2-oxido-4-phenyl-1,2,5-oxadiazol-2-ium-3-carbonitrile"
1757,[4-[(4-phosphonooxyphenyl)methyl]phenyl] dihydrogen phosphate
1758,N-(4-aminobutyl)-4-sulfamoylbenzamide
1759,4-sulfamoyl-N-[4-(sulfanylmethylamino)butyl]benzamide
1760,1-[4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-4-sulfanylpyrimidin-2-one
1761,"5-(6-aminopurin-9-yl)-N-cyclopropyl-3,4-dihydroxyoxolane-2-carboxamide"
1762,"9-(3,4-dimethoxyphenyl)-4-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-5a,6,8a,9-tetrahydro-5H-[2]benzofuro[6,5-f][1,3]benzodioxol-8-one"
1763,"2-(2-aminoethylsulfanylmethyl)-5-(6-aminopurin-9-yl)oxolane-3,4-diol"
1764,"[[5-(2-amino-6-oxo-3H-purin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] dihydroxyphosphinothioyl hydrogen phosphate"
1765,"[5-(6-aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methyl N-(2,5-diamino-5-oxopentanoyl)sulfamate"
1766,"5-hydroxyicosa-6,8,11,14,17-pentaenoic acid"
1767,"6-pentadeca-1,3,6,9-tetraenyloxan-2-one"
1768,"5-hydroxyicosa-6,8,11-trienoic acid"
1769,"5,14-dihydroxynonadeca-6,8,10,12-tetraenoic acid"
1770,"5,6-dihydroxyicosa-7,9,11,14-tetraenoic acid"
1771,"5-hydroxyicosa-6,8,11,14-tetraenoic acid"
1772,"5-hydroperoxyicosa-6,8,11,14-tetraenoic acid"
1773,"2-[[4-[2-(2-amino-4-oxo-5,6,7,8-tetrahydro-1H-pyrido[2,3-d]pyrimidin-6-yl)ethyl]benzoyl]amino]pentanedioic acid"
1774,"2,2-dimethyl-1-oxido-3,4-dihydropyrrol-1-ium"
1775,"5,5-diphenylimidazolidine-2,4-dione"
1776,"3-amino-5,6,6a,7-tetrahydro-4H-[1,3]oxazolo[3,4-f]pteridine-1,9-dione"
1777,"icosa-8,11,14-trien-5-ynoic acid"
1778,"4-(3-tetradeca-2,5,8-trienyloxiran-2-yl)butanoic acid"
1779,"5,7-dichloro-4-oxo-1H-quinoline-2-carboxylic acid"
1780,"icosa-5,8,11,14-tetraynoic acid"
1781,"icosa-5,8,11-triynoic acid"
1782,4-[6-(6-imidazolidin-2-yl-1H-benzimidazol-2-yl)-1H-benzimidazol-2-yl]phenol
1783,"[5-(3,5-dichlorophenyl)sulfanyl-4-propan-2-yl-1-(pyridin-4-ylmethyl)imidazol-2-yl]methyl carbamate"
1784,"[6-(4-methoxyphenyl)pyrrolo[2,1-d][1,5]benzothiazepin-7-yl] acetate"
1785,"[6-(4-methoxyphenyl)pyrrolo[2,1-d][1,5]benzothiazepin-7-yl] N,N-dimethylcarbamate"
1786,"5-[5-[4-(4,5-dihydro-1,3-oxazol-2-yl)phenoxy]pentyl]-3-methyl-1,2-oxazole"
1787,"3-methyl-5-[5-[4-(4-methyl-4,5-dihydro-1,3-oxazol-2-yl)phenoxy]pentyl]-1,2-oxazole"
1788,"5-[5-[2-chloro-4-(4,5-dihydro-1,3-oxazol-2-yl)phenoxy]pentyl]-3-methyl-1,2-oxazole"
1789,"5-[2,4-dioxo-6-(2,3,4,5-tetrahydroxypentylamino)-1H-pyrimidin-5-yl]pentylphosphonic acid"
1790,"3-methyl-5-[7-[4-(4-methyl-4,5-dihydro-1,3-oxazol-2-yl)phenoxy]heptyl]-1,2-oxazole"
1791,"5-[7-[2-chloro-4-(4-methyl-4,5-dihydro-1,3-oxazol-2-yl)phenoxy]heptyl]-3-methyl-1,2-oxazole"
1792,5-(dimethylamino)naphthalene-1-sulfonic acid
1793,3-amino-6-chloro-N-(diaminomethylidene)-5-(dimethylamino)pyrazine-2-carboxamide
1794,3-amino-5-(azepan-1-yl)-6-chloro-N-(diaminomethylidene)pyrazine-2-carboxamide
1795,3-amino-6-chloro-N-(diaminomethylidene)-5-[ethyl(propan-2-yl)amino]pyrazine-2-carboxamide
1796,3-amino-5-[tert-butyl(methyl)amino]-6-chloro-N-(diaminomethylidene)pyrazine-2-carboxamide
1797,2-(5-nonoxy-1H-indol-3-yl)ethanamine
1798,"N-(3-methyl-5-sulfamoyl-1,3,4-thiadiazol-3-ium-2-yl)acetamide"
1799,"3-acetamido-4-amino-2-[2-phenylethyl(propyl)carbamoyl]-3,4-dihydro-2H-pyran-6-carboxylic acid"
1800,[amino(3H-benzimidazol-5-yl)methylidene]azanium
1801,3H-benzimidazole-5-carboximidamide
1802,5-amino-1-phenylpyrazole-4-carboxamide
1803,"5-amino-1-[4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]pyrimidine-2,4-dione"
1804,"ethyl 5-amino-7-bromo-3-(4-methylphenyl)-4-oxothieno[3,4-d]pyridazine-1-carboxylate"
1805,"4-amino-1-[3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-1,3,5-triazin-2-one"
1806,"[5-(5-bromo-2,4-dioxopyrimidin-1-yl)-3-hydroxyoxolan-2-yl]methyl dihydrogen phosphate"
1807,"5-bromo-5-nitro-1,3-dioxane"
1808,5-bromopyridine-3-carboxamide
1809,3-(2-aminoethyl)-1H-indole-5-carboxamide
1810,"4-amino-1-[5-(chloromethyl)-3,4-dihydroxyoxolan-2-yl]pyrimidin-2-one"
1811,"2,3-dihydroxy-5-oxohexanedioate"
1812,"7-hydroxy-3-(5-hydroxy-2,2-dimethylchromen-8-yl)-2,3-dihydrochromen-4-one"
1813,[5-(6-aminopurin-9-yl)-3-hydroxy-4-phosphonooxyoxolan-2-yl]methyl phosphono hydrogen phosphate
1814,"5-ethyl-1-[4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]pyrimidine-2,4-dione"
1815,"(4-aminophenyl) [5-(5-fluoro-2,4-dioxopyrimidin-1-yl)-3-hydroxyoxolan-2-yl]methyl hydrogen phosphate"
1816,"[5-(5-fluoro-2,4-dioxopyrimidin-1-yl)-3-hydroxyoxolan-2-yl]methyl dihydrogen phosphate"
1817,"1-[3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-6-fluoropyrimidine-2,4-dione"
1818,9-amino-N-[2-(dimethylamino)ethyl]-5-fluoroacridine-4-carboxamide
1819,3-(5-fluoro-1H-indol-3-yl)propyl dihydrogen phosphate
1820,5-fluoro-1H-indole-2-carboxylic acid
1821,"1-[3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-5-fluoropyrimidine-2,4-dione"
1822,"[[[[5-(2-amino-6-oxo-3H-purin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl]oxy-hydroxyphosphoryl]amino]phosphonic acid"
1823,16-methylicos-3-en-1-yn-5-ol
1824,5-hydroxydecanoate
1825,5-hydroxydecanoic acid
1826,2-(5-hydroxy-1H-indol-3-yl)acetic acid
1827,"1-[4-hydroxy-5-(hydroxymethyl)-2,3,3,4,5-pentamethyloxolan-2-yl]-5-(hydroxymethyl)pyrimidine-2,4-dione"
1828,"1-[3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-5-hydroxypyrimidine-2,4-dione"
1829,5-iodo-2-(oxaloamino)benzoic acid
1830,"2-(4-amino-5-iodopyrrolo[2,3-d]pyrimidin-7-yl)-5-(hydroxymethyl)oxolane-3,4-diol"
1831,"5-oxoicosa-6,8,11,14-tetraenoic acid"
1832,"2-(5-methoxy-1H-indol-3-yl)-N,N-dimethylethanamine"
1833,2-(5-methoxy-1H-indol-3-yl)ethanamine
1834,[5-(4-amino-5-methyl-2-oxopyrimidin-1-yl)-3-hydroxyoxolan-2-yl]methyl dihydrogen phosphate
1835,4-amino-1-[4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-5-methylpyrimidin-2-one
1836,"5-methyl-5-(4-phenoxyphenyl)-1,3-diazinane-2,4,6-trione"
1837,"N,N-dimethyl-2-(5-methyl-1H-indol-3-yl)ethanamine"
1838,"4-amino-1-[3,4-dihydroxy-5-(hydroxymethyl)-2,3,4,5-tetramethyloxolan-2-yl]-5-methylpyrimidin-2-one"
1839,[(5-nitrofuran-2-yl)methylideneamino]urea
1840,"5-nitroso-6-(2,3,4,5-tetrahydroxypentylamino)-1H-pyrimidine-2,4-dione"
1841,"2,3,4,6-tetrahydroxy-5-sulfanylhexanal"
1842,[5-(6-aminopurin-9-yl)-3-hydroxyoxolan-2-yl]methyl 4-methylbenzenesulfonate
1843,"(10,13-dimethyl-3-oxo-1,2,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydrocyclopenta[a]phenanthren-17-yl) 2-bromoacetate"
1844,"5-acetamido-6,7,8,9-tetrahydroxy-2-oxononanoic acid"
1845,"6,7-dichloro-1,4-dihydroquinoxaline-2,3-dione"
1846,"4,6-dihydroxy-2-phenylchromen-7-one"
1847,"6-(dihydroxyamino)-7-nitroquinoxaline-2,3-dione"
1848,"3,5,7-trihydroxy-2-(4-hydroxyphenyl)-6,8-bis(3-methylbut-2-enyl)-2,3-dihydrochromen-4-one"
1849,"3,5,7-trihydroxy-2-(4-hydroxyphenyl)-6,8-bis(3-methylbut-2-enyl)chromen-4-one"
1850,"1-[9-[3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]purin-6-yl]-1-hydroxyguanidine"
1851,"3-methyl-6-(2,7,7-trimethyl-3-methylidene-1,4,5,6-tetrahydroinden-2-yl)hexa-2,4-dienoic acid"
1852,"3-[7,8-dimethyl-2,4-dioxo-10-(2,3,4-trihydroxy-5-phosphonooxypentyl)benzo[g]pteridin-6-yl]tetradecanoic acid"
1853,5H-phenanthridin-6-one
1854,6-[difluoro(phosphono)methyl]naphthalene-2-carboxylic acid
1855,"6-[3-hydroxy-2-(hydroxymethyl)propyl]-5-methyl-1H-pyrimidine-2,4-dione"
1856,"[5-(3,5-dioxo-1,2,4-triazin-2-yl)-3,4-dihydroxyoxolan-2-yl]methyl dihydrogen phosphate"
1857,"6-chloro-2-(1-furo[2,3-c]pyridin-5-ylethylsulfanyl)pyrimidin-4-amine"
1858,N-[2-(6-chloro-5-methoxy-1H-indol-3-yl)ethyl]acetamide
1859,"[5-(6-chloro-1H-purin-9-ium-9-yl)-3,4-dihydroxyoxolan-2-yl]methyl dihydrogen phosphate"
1860,"7-(dihydroxyamino)-2,3-dioxoquinoxaline-6-carbonitrile"
1861,"N,N-dimethyl-7H-pyrrolo[2,3-d]pyrimidin-4-amine"
1862,"4-(2-amino-1-hydroxyethyl)-5-fluorobenzene-1,2-diol"
1863,"5,11-dihydroindolo[3,2-b]carbazole-12-carbaldehyde"
1864,N-[2-(6-hydroxy-5-methoxy-1H-indol-3-yl)ethyl]acetamide
1865,"6-(3-hydroxypropyl)-5-methyl-1H-pyrimidine-2,4-dione"
1866,"7-[3,5-dihydroxy-2-(3-hydroxyoct-1-enyl)cyclopentyl]-6-oxoheptanoic acid"
1867,"2-(hydroxymethyl)-5-(6-sulfanylpurin-9-yl)oxolane-3,4-diol"
1868,"6-methoxy-2,3,4,9-tetrahydro-1H-pyrido[3,4-b]indole"
1869,"2-(hydroxymethyl)-5-[6-(methylamino)purin-9-yl]oxolane-3,4-diol"
1870,N-hexyl-7H-purin-6-amine
1871,6-nitrosochromen-2-one
1872,"N,N-diethyl-7-prop-2-enyl-6,6a,8,9-tetrahydro-4H-indolo[4,3-fg]quinoline-9-carboxamide"
1873,"N-[4,5-dihydroxy-6-(hydroxymethyl)-2-(2,3,4,5-tetrahydroxy-6-oxohexoxy)oxan-3-yl]acetamide"
1874,"[9-[3,4-dihydroxy-5-(phosphonooxymethyl)oxolan-2-yl]purin-6-yl] dihydrogen phosphate"
1875,"4-[2-(11,17-dihydroxy-6,10,13-trimethyl-3-oxo-7,8,9,11,12,14,15,16-octahydro-6H-cyclopenta[a]phenanthren-17-yl)-2-oxoethoxy]-4-oxobutanoic acid"
1876,"3-ethenyl-6-hydroxy-3,4a,7,7,10a-pentamethyl-2,5,6,6a,8,9,10,10b-octahydrobenzo[f]chromen-1-one"
1877,"7,7-dimethylicosa-5,8-dienoic acid"
1878,"10,10,16,17-tetramethyl-6-propyl-3,9,15-trioxatetracyclo[12.4.0.02,7.08,13]octadeca-1(14),2(7),5,8(13)-tetraene-4,18-dione"
1879,"2-amino-6-(1,2-dihydroxypropyl)-6,7-dihydro-1H-pteridin-4-one"
1880,"7,8-dihydroxy-2-phenylchromen-4-one"
1881,"7-pentan-3-ylpyrrolo[3,2-f]quinazoline-1,3-diamine"
1882,"7-(2-chloroethyl)-1,3-dimethylpurine-2,6-dione"
1883,7-amino-3-methyl-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid
1884,7-chloro-4-oxo-1H-quinoline-2-carboxylic acid
1885,"7-(furan-3-yl)-19-hydroxy-1,8,12,16,16-pentamethyl-3,6-dioxapentacyclo[9.8.0.02,4.02,8.012,17]nonadec-13-ene-5,15-dione"
1886,"7-(furan-3-yl)-1,8,12,16,16-pentamethyl-3,6-dioxapentacyclo[9.8.0.02,4.02,8.012,17]nonadec-13-ene-5,15,19-trione"
1887,"3-ethenyl-5,6-dihydroxy-3,4a,7,7,10a-pentamethyl-2,5,6,6a,8,9,10,10b-octahydrobenzo[f]chromen-1-one"
1888,"3-ethenyl-5,6,10b-trihydroxy-3,4a,7,7,10a-pentamethyl-5,6,6a,8,9,10-hexahydro-2H-benzo[f]chromen-1-one"
1889,"7-hydroxy-2-(4-hydroxyphenyl)-2,3-dihydrochromen-4-one"
1890,"7-hydroxy-2-phenyl-2,3-dihydrochromen-4-one"
1891,2-hydroxychromen-7-one
1892,"7-(2-hydroxyethyl)-1,3-dimethylpurine-2,6-dione"
1893,7-nitro-1H-indazole
1894,7-nitroindazole-2-carboximidamide
1895,"4-[[15-[carboxy(hydroxy)methyl]-24,28,30-trihydroxy-18-[2-hydroxy-1-[[3,7,11-trihydroxy-12-[(7-hydroxy-9-methoxy-4,4,6,8,8-pentamethyl-5,9-dioxonon-2-enoyl)amino]-2,6,8,10,14-pentamethylpentadec-8-enoyl]amino]propyl]-19,23,25,27,29,34-hexamethyl-13,16-dioxo-17,36-dioxa-14-azabicyclo[30.3.1]hexatriaconta-3,5,9,11,22,26-hexaen-20-yl]oxy]-2-hydroxy-4-oxobutanoic acid"
1896,"[5-(2-amino-7-methyl-6-oxo-3,8-dihydropurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methyl phosphono hydrogen phosphate"
1897,"8,15-dihydroxyicosa-5,9,11,13-tetraenoic acid"
1898,"8-hydroxyicosa-5,9,11,14-tetraenoic acid"
1899,"icosa-8,11-diynoic acid"
1900,"8,9,10,11-tetrahydrobenzo[b]phenanthrene-8,9,10-triol"
1901,"7-(3-undeca-2,5-dienyloxiran-2-yl)hept-5-enoic acid"
1902,"8-[2-(3-chlorophenyl)ethenyl]-1,3,7-trimethylpurine-2,6-dione"
1903,"6-[6-amino-8-(4-chlorophenyl)sulfanylpurin-9-yl]-2-oxido-2-oxo-4a,6,7,7a-tetrahydro-4H-furo[3,2-d][1,3,2]dioxaphosphinin-7-ol"
1904,"6-[6-amino-8-(4-chlorophenyl)sulfanylpurin-9-yl]-2-hydroxy-2-oxo-4a,6,7,7a-tetrahydro-4H-furo[3,2-d][1,3,2]dioxaphosphinin-7-ol"
1905,"sodium;6-[6-amino-8-(4-chlorophenyl)sulfanylpurin-9-yl]-2-oxido-2-oxo-4a,6,7,7a-tetrahydro-4H-furo[3,2-d][1,3,2]dioxaphosphinin-7-ol"
1906,"6-[6-amino-8-(6-aminohexylamino)purin-9-yl]-2-hydroxy-2-oxo-4a,6,7,7a-tetrahydro-4H-furo[3,2-d][1,3,2]dioxaphosphinin-7-ol"
1907,"[5-[6-amino-8-(6-aminohexylamino)purin-9-yl]-3,4-dihydroxyoxolan-2-yl]methyl dihydrogen phosphate"
1908,"4-(1,3-dimethyl-2,6-dioxo-7H-purin-8-yl)benzenesulfonic acid"
1909,"(3-amino-13,14,22,23-tetrahydroxy-18-oxo-17,19,24,25-tetraoxa-2,4,7,9,11-pentaza-18lambda5-phosphapentacyclo[19.2.1.112,15.02,6.05,10]pentacosa-3,5(10),6,8-tetraen-18-yl) dihydrogen phosphate"
1910,"3-(diazonioamino)-13,14,22,23-tetrahydroxy-18-oxo-18-phosphonooxy-17,19,24,25-tetraoxa-2,4,7,9-tetraza-11-azanida-18lambda5-phosphapentacyclo[19.2.1.112,15.02,6.05,10]pentacosa-3,5(10),6,8-tetraene"
1911,"3-(diazonioamino)-13,14,22,23-tetrahydroxy-18-oxo-18-phosphonooxy-17,19,24,25-tetraoxa-2,4,7,9,11-pentaza-18lambda5-phosphapentacyclo[19.2.1.112,15.02,6.05,10]pentacosa-3,5(10),6,8-tetraene"
1912,"6-(6-amino-8-bromopurin-9-yl)-2-oxido-2-oxo-4a,6,7,7a-tetrahydro-4H-furo[3,2-d][1,3,2]dioxaphosphinin-7-ol"
1913,"6-(6-amino-8-bromopurin-9-yl)-2-hydroxy-2-oxo-4a,6,7,7a-tetrahydro-4H-furo[3,2-d][1,3,2]dioxaphosphinin-7-ol"
1914,"[5-[6-(bromoamino)purin-9-yl]-3,4-dihydroxyoxolan-2-yl]methyl phosphono hydrogen phosphate"
1915,"2-amino-8-bromo-9-(2,7-dihydroxy-2-oxo-4a,6,7,7a-tetrahydro-4H-furo[3,2-d][1,3,2]dioxaphosphinin-6-yl)-3H-purin-6-one"
1916,"[5-(2-amino-8-bromo-6-oxo-3H-purin-9-yl)-3,4-dihydroxyoxolan-2-yl]methyl dihydrogen phosphate"
1917,"8-cyclopentyl-1,3-dimethyl-7H-purine-2,6-dione"
1918,"[[5-(6-aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] [5-[8-(dimethylamino)-7-methyl-2,4-dioxobenzo[g]pteridin-10-yl]-2,3,4-trihydroxypentyl] hydrogen phosphate"
1919,"1-ethenyl-2H-pyrido[3,4-b]indol-8-ol"
1920,"2-amino-9-[3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-8-sulfanyl-3H-purin-6-one"
1921,"4-butyl-2-(methoxymethyl)-6-methyl-1H-imidazo[4,5-b]pyridine-5,7-dione"
1922,"1,3-dimethyl-8-phenyl-7H-purine-2,6-dione"
1923,quinolin-8-ol
1924,"6-[6-amino-8-(sulfanylmethyl)purin-9-yl]-2-hydroxy-2-oxo-4a,6,7,7a-tetrahydro-4H-furo[3,2-d][1,3,2]dioxaphosphinin-7-ol"
1925,"2-amino-6-(hydroxymethyl)-7-methyl-7-(2-phenylethyl)-1,8-dihydropteridin-4-one"
1926,"9-hydroxyicosa-5,7,11,14-tetraenoic acid"
1927,"9-hydroxyoctadeca-10,12-dienoic acid"
1928,"9-hydroperoxyoctadeca-10,12-dienoic acid"
1929,8-(3-oct-2-enyloxiran-2-yl)octanoic acid
1930,octadec-9-enamide
1931,"octadeca-9,12-diynoic acid"
1932,9-(oxan-2-yl)purin-6-amine
1933,"N-benzyl-1,2,3,4-tetrahydroacridin-9-amine"
1934,"9-(4-hydroxy-2,6-dimethylphenyl)-3,7-dimethylnona-4,6,8-trienoic acid"
1935,"1,2,3,4-tetrahydroacridin-9-amine"
1936,"3-acetamido-2-(3-amino-1,2-dihydroxypropyl)-4-hydroxy-3,4-dihydro-2H-pyran-6-carboxylic acid"
1937,9-bromo-N-[2-(dimethylamino)ethyl]phenazine-1-carboxamide
1938,"7-[3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-1,5-dihydropyrrolo[3,2-d]pyrimidin-4-one"
1939,"5-acetamido-6-(3-amino-1,2-dihydroxypropyl)-4-hydroxy-2-methoxyoxane-2-carboxylic acid"
1940,"(3-ethenyl-6,10-dihydroxy-3,4a,7,7,10a-pentamethyl-1-oxo-2,5,6,6a,8,9,10,10b-octahydrobenzo[f]chromen-5-yl) acetate"
1941,"9-hydroxy-8-methoxy-6-nitronaphtho[2,1-g][1,3]benzodioxole-5-carboxylic acid"
1942,1-(6-aminopurin-9-yl)propan-2-ol
1943,"[2-oxo-2-(3,7,11-trimethyldodeca-2,6,10-trienoxyamino)ethyl]phosphonic acid"
1944,"2-[[2,6-dimethyl-4-[[2-(2-methylphenyl)acetyl]amino]phenyl]sulfonylamino]acetic acid"
1945,tert-butyl N-[3-[3-[cycloprop-2-en-1-yl-[2-hydroxy-4-oxo-6-(1-phenylbutan-2-yl)pyran-3-yl]methyl]anilino]-3-oxopropyl]carbamate
1946,"3-[4-[6-[2-[4-[3-(dimethylamino)propoxy]phenyl]-3H-benzimidazol-5-yl]-1H-benzimidazol-2-yl]phenoxy]-N,N-dimethylpropan-1-amine"
1947,3-hydroxy-2-[[3-hydroxy-2-methyl-5-(phosphonooxymethyl)pyridin-4-yl]methylamino]propanoic acid
1948,2-[[4-(4-phenylpiperidin-1-yl)phenyl]sulfonylamino]acetic acid
1949,(4-bromophenyl)-[2-fluoro-4-[6-[methyl(prop-2-enyl)amino]hexoxy]phenyl]methanone
1950,phenylmethoxycarbonylaminomethylphosphonic acid
1951,"1-[2-(methylamino)-3-phenylpropanoyl]-N-[4,4,5,5,5-pentafluoro-1-(1H-indol-3-yl)-3-oxopentan-2-yl]pyrrolidine-2-carboxamide"
1952,2-methylselanylacetate
1953,2-methylselanylacetic acid
1954,2-methyltellanylacetate
1955,2-methyltellanylacetic acid
1956,[(4-carbamimidoylphenyl)-(phenylmethoxycarbonylamino)methyl]phosphonic acid
1957,1-(2-amino-3-phenylpropanoyl)-N-[2-(pyridin-4-ylamino)ethyl]pyrrolidine-2-carboxamide
1958,"3-amino-5-(4-amino-5-iodopyrrolo[2,3-d]pyrimidin-7-yl)cyclopentane-1,2-diol"
1959,"5-(methylamino)-2-[[3,5,9-trimethyl-2-[1-oxo-1-(1H-pyrrol-2-yl)propan-2-yl]-1,7-dioxaspiro[5.5]undecan-8-yl]methyl]-1,3-benzoxazole-4-carboxylic acid"
1960,N-(2-aminoethyl)-5-chloronaphthalene-1-sulfonamide
1961,"3-(1-adamantyl)-1-(aminomethyl)-3,4-dihydro-1H-isochromene-5,6-diol"
1962,3-(azetidin-2-ylmethoxy)pyridine
1963,"[8-chloro-6-(2-chlorophenyl)-4H-[1,2,4]triazolo[4,3-a][1,4]benzodiazepin-1-yl]methanol"
1964,"16,18-dihydroxy-4-methyl-3-oxatricyclo[12.4.0.05,10]octadeca-1(14),12,15,17-tetraene-2,8-dione"
1965,"5-(methylamino)-2-[[3,5,9-trimethyl-2-[1-oxo-1-(1H-pyrrol-2-yl)propan-2-yl]-1,7-dioxaspiro[5.5]undecan-8-yl]methyl]-1,3-benzoxazole-4-carboxylate"
1966,"N-[4,4-difluoro-3,3-dihydroxy-5-[[3-methyl-2-[[methyl(pyridin-2-ylmethyl)carbamoyl]amino]butanoyl]amino]-1,6-diphenylhexan-2-yl]-3-methyl-2-[[methyl(pyridin-2-ylmethyl)carbamoyl]amino]butanamide"
1967,"2-(12-hydroxydodeca-5,10-diynyl)-3,5,6-trimethylcyclohexa-2,5-diene-1,4-dione"
1968,"[[5-(6-aminopurin-9-yl)-3-hydroxy-4-phosphonooxyoxolan-2-yl]methoxy-hydroxyphosphoryl] [5-(3-amino-4H-pyridin-1-yl)-3,4-dihydroxyoxolan-2-yl]methyl hydrogen phosphate"
1969,2-[(1-amino-1-imino-2-methylpropan-2-yl)diazenyl]-2-methylpropanimidamide
1970,"5-[6-[(4-aminophenyl)methylamino]purin-9-yl]-3,4-dihydroxy-N-methyloxolane-2-carboxamide"
1971,[4-[2-amino-6-(cyclopropylamino)purin-9-yl]cyclopent-2-en-1-yl]methanol
1972,"33-(4-amino-3,5-dihydroxy-6-methyloxan-2-yl)oxy-1,3,5,6,9,11,17,37-octahydroxy-15,16,18-trimethyl-13-oxo-14,39-dioxabicyclo[33.3.1]nonatriaconta-19,21,23,25,27,29,31-heptaene-36-carboxylic acid"
1973,"5-(3-bromophenyl)-7-(6-morpholin-4-ylpyridin-3-yl)pyrido[2,3-d]pyrimidin-4-amine"
1974,2-[3-(4-pentylphenyl)prop-2-enoylamino]benzoic acid
1975,"4,5-dihydroxy-2-(4-methoxyphenyl)chromen-7-one"
1976,"5-[[5-[[3,4-dihydroxy-6-methyl-5-[[4,5,6-trihydroxy-3-(hydroxymethyl)cyclohex-2-en-1-yl]amino]oxan-2-yl]amino]-3,4-dihydroxy-6-(hydroxymethyl)oxan-2-yl]amino]-6-(hydroxymethyl)oxane-2,3,4-triol"
1977,"N-(2-chloroethyl)icosa-5,8,11,14-tetraenamide"
1978,N-[3-acetyl-4-[2-hydroxy-3-(propan-2-ylamino)propoxy]phenyl]butanamide
1979,1-azabicyclo[2.2.2]octan-3-yl acetate
1980,"(6-acetyloxy-2,5-dioxo-3,3a,6,6a-tetrahydrofuro[3,2-b]furan-3-yl) acetate"
1981,2-[2-[1-(4-chlorobenzoyl)-5-methoxy-2-methylindol-3-yl]acetyl]oxyacetic acid
1982,N-[methoxy(methylsulfanyl)phosphoryl]acetamide
1983,N-(4-hydroxyphenyl)acetamide
1984,(4-acetamidophenyl) 2-hydroxybenzoate
1985,(3-acetamido-4-hydroxyphenyl)arsonic acid
1986,"N-(5-sulfamoyl-1,3,4-thiadiazol-2-yl)acetamide"
1987,"2-[benzyl-[[2-chloro-5-(2,4-diamino-6-ethylpyrimidin-5-yl)phenyl]diazenyl]amino]ethyl acetate"
1988,2-chloro-N-(ethoxymethyl)-N-(2-ethyl-6-methylphenyl)acetamide
1989,1-(4-acetylphenyl)sulfonyl-3-cyclohexylurea
1990,N-hydroxyacetamide
1991,4-[2-[[4-[[2-[(2-acetamido-3-methylbutanoyl)amino]-3-methylbutanoyl]amino]-3-hydroxy-6-methylheptanoyl]amino]propanoylamino]-3-hydroxy-6-methylheptanoic acid
1992,4-[(2-acetamido-3-carboxypropanoyl)amino]-5-[[1-[[3-carboxy-1-[(4-methyl-2-oxochromen-7-yl)amino]-1-oxopropan-2-yl]amino]-3-methyl-1-oxobutan-2-yl]amino]-5-oxopentanoic acid
1993,2-acetyloxypropyl(trimethyl)azanium
1994,"2-acetamido-3-(3,7,11-trimethyldodeca-2,6,10-trienylsulfanyl)propanoic acid"
1995,2-acetamido-4-methylpentanoic acid
1996,(1-acetyloxy-2-carboxyethyl)-trimethylazanium
1997,"[3-hydroxy-6-[4-hydroxy-6-[4-hydroxy-6-[[14-hydroxy-10,13-dimethyl-17-(5-oxo-2H-furan-3-yl)-1,2,3,4,5,6,7,8,9,11,12,15,16,17-tetradecahydrocyclopenta[a]phenanthren-3-yl]oxy]-2-methyloxan-3-yl]oxy-2-methyloxan-3-yl]oxy-2-methyloxan-4-yl] acetate"
