cid,iupac_name
4602,2-hydroxy-N-(4-hydroxyphenyl)benzamide
4603,ethyl 4-acetamido-5-amino-3-pentan-3-yloxycyclohexene-1-carboxylate
4604,"4,6-dioxo-1H-1,3,5-triazine-2-carboxylic acid"
4605,"3-[1,5,11,14-tetrahydroxy-10-(hydroxymethyl)-13-methyl-3-(3,4,5-trihydroxy-6-methyloxan-2-yl)oxy-2,3,4,6,7,8,9,11,12,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-17-yl]-2H-furan-5-one"
4606,"trimethyl-[(2-methyl-1,3-oxathiolan-5-yl)methyl]azanium"
4607,"3,3-dimethyl-6-[(5-methyl-3-phenyl-1,2-oxazole-4-carbonyl)amino]-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylate"
4608,"3,3-dimethyl-6-[(5-methyl-3-phenyl-1,2-oxazole-4-carbonyl)amino]-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid"
4609,(2-azanidylcyclohexyl)azanide;oxalic acid;platinum(2+)
4610,"cyclohexane-1,2-diamine"
4611,5-[3-(benzenesulfonamido)phenyl]-N-hydroxypent-2-en-4-ynamide
4612,"[7-nitro-2-[(propan-2-ylamino)methyl]-1,2,3,4-tetrahydroquinolin-6-yl]methanol"
4613,"1-[(2-cyclohexyl-2-phenyl-1,3-dioxolan-4-yl)methyl]-1-methylpiperidin-1-ium"
4614,"3-(4,5-diphenyl-1,3-oxazol-2-yl)propanoic acid"
4615,3-[3-(4-benzhydrylpiperazin-1-yl)propyl]-1H-benzimidazol-2-one
4616,"7-chloro-3-hydroxy-5-phenyl-1,3-dihydro-1,4-benzodiazepin-2-one"
4617,"10-chloro-2-methyl-11b-phenyl-2,3,5,7-tetrahydro-[1,3]oxazolo[3,2-d][1,4]benzodiazepin-6-one"
4618,1-dimethoxyphosphorylsulfanyl-2-ethylsulfinylethane
4619,2-[2-(diethylamino)ethoxy]ethyl 2-ethyl-2-phenylbutanoate
4620,"16-ethyl-17-hydroxy-13-methyl-2,6,7,8,9,10,11,12,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-3-one"
4621,2-[2-hydroxyethyl-[2-[methyl-(2-methyl-1-phenylpropan-2-yl)amino]-2-oxoethyl]amino]-N-methyl-N-(2-methyl-1-phenylpropan-2-yl)acetamide
4622,methyl N-(6-propoxy-1H-benzimidazol-2-yl)carbamate
4623,"1-(2,4-dichlorophenyl)-N-[(2,4-dichlorophenyl)methoxy]-2-imidazol-1-ylethanimine"
4624,"5-(2-aminoethyl)benzene-1,2,4-triol"
4625,3-(1H-pyrrol-2-ylmethylidene)-1H-indol-2-one
4626,2-(4-hydroxy-2-oxopyrrolidin-1-yl)acetamide
4627,"(9-ethyl-9-methyl-3-oxa-9-azoniatricyclo[3.3.1.02,4]nonan-7-yl) 3-hydroxy-2-phenylpropanoate"
4628,"5-ethyl-8-oxo-[1,3]dioxolo[4,5-g]quinoline-7-carboxylic acid"
4629,trimethyl-[4-(2-oxopyrrolidin-1-yl)but-2-ynyl]azanium
4630,1-(4-pyrrolidin-1-ylbut-2-ynyl)pyrrolidin-2-one
4631,1-(propan-2-ylamino)-3-(2-prop-2-enoxyphenoxy)propan-2-ol
4632,(2-hydroxy-4-methoxyphenyl)-phenylmethanone
4633,2-(diethylamino)ethyl 4-amino-3-butoxybenzoate
4634,4-(diethylamino)but-2-ynyl 2-cyclohexyl-2-hydroxy-2-phenylacetate
4635,"4a-hydroxy-9-methoxy-3-methyl-2,4,5,6,7a,13-hexahydro-1H-4,12-methanobenzofuro[3,2-e]isoquinolin-7-one"
4636,"6-tert-butyl-3-(4,5-dihydro-1H-imidazol-2-ylmethyl)-2,4-dimethylphenol"
4637,"3,4-dimethoxy-17-methyl-17-azatetracyclo[7.5.3.01,10.02,7]heptadeca-2(7),3,5-triene-10,13-diol"
4638,"17-hydroxy-2-(hydroxymethylidene)-10,13,17-trimethyl-1,4,5,6,7,8,9,11,12,14,15,16-dodecahydrocyclopenta[a]phenanthren-3-one"
4639,"4a,9-dihydroxy-3-methyl-2,4,5,6,7a,13-hexahydro-1H-4,12-methanobenzofuro[3,2-e]isoquinolin-7-one"
4640,"5,6-dimethoxy-2-methyl-3-[2-(4-phenylpiperazin-1-yl)ethyl]-1H-indole"
4641,"4-butyl-1-(4-hydroxyphenyl)-2-phenylpyrazolidine-3,5-dione"
4642,"(1-methyl-5,6-dihydro-4H-pyrimidin-2-yl)methyl 2-cyclohexyl-2-hydroxy-2-phenylacetate"
4643,2-(2-cyclohexyl-2-hydroxy-2-phenylacetyl)oxyethyl-triethylazanium
4644,"1,2-dihydropyrazolo[3,4-d]pyrimidine-4,6-dione"
4645,"2-[amino(hydroxy)methylidene]-4-(dimethylamino)-5,6,10,11,12a-pentahydroxy-6-methyl-4,4a,5,5a-tetrahydrotetracene-1,3,12-trione"
4646,3-[4-(imidazol-1-ylmethyl)phenyl]prop-2-enoic acid
4647,"N-[1-(4-aminophenyl)-1,3-dihydroxypropan-2-yl]-2,2-dichloroacetamide"
4648,1-[2-[(4-aminobenzoyl)amino]acetyl]-N-[1-[[1-(hydroxyamino)-1-oxopropan-2-yl]amino]-4-methyl-1-oxopentan-2-yl]pyrrolidine-2-carboxamide
4649,4-amino-2-hydroxybenzoic acid
4650,"cyclohexa-2,5-diene-1,4-dione"
4651,2-(diethylamino)ethyl 4-(butylamino)benzoate
4652,2-amino-3-(4-chlorophenyl)propanoic acid
4653,2-(4-fluorophenyl)ethanamine
4654,2-amino-3-(4-fluorophenyl)propanoic acid
4655,4-[2-(methylamino)propyl]phenol
4656,"N-(2,6-dichloro-4-iodophenyl)-4,5-dihydro-1H-imidazol-2-amine"
4657,2-(4-methoxyphenyl)ethanamine
4658,4-iodo-N-[2-[4-(2-methoxyphenyl)piperazin-1-yl]ethyl]-N-pyridin-2-ylbenzamide
4659,beryllium;[hydroxy-[2-(4-nitroanilino)ethoxy]phosphoryl] hydrogen phosphate;trifluoride
4660,2-(4-nitroanilino)ethyl phosphono hydrogen phosphate
4661,2-(4-nitrophenyl)acetic acid
4662,"[[5-(6-aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] [[[5-(6-aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-oxidophosphoryl]oxy-oxidophosphoryl] phosphate"
4663,"[[5-(6-aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] [hydroxy-[hydroxy-[hydroxy-[[3-hydroxy-5-(5-methyl-2,4-dioxopyrimidin-1-yl)oxolan-2-yl]methoxy]phosphoryl]oxyphosphoryl]oxyphosphoryl] hydrogen phosphate"
4664,"[5-(6-aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-[[[[5-(6-aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-sulfanylphosphoryl]oxy-hydroxyphosphoryl]methyl]phosphinic acid"
4665,2-(4-chlorophenyl)-4-(4-fluorophenyl)-5-pyridin-4-yl-1H-pyrazol-3-one
4666,"[4,12-diacetyloxy-15-(3-benzamido-2-hydroxy-3-phenylpropanoyl)oxy-1,9-dihydroxy-10,14,17,17-tetramethyl-11-oxo-6-oxatetracyclo[11.3.1.03,10.04,7]heptadec-13-en-2-yl] benzoate"
4667,"3-[6-(1,2,4a-trimethyl-5-methylidene-3,4,6,7,8,8a-hexahydro-2H-naphthalen-1-yl)-1-hydroxy-4-methylhex-3-enyl]-2-hydroxy-2H-furan-5-one"
4668,hexadec-9-enoic acid
4669,(3-carboxy-2-pentadecanoyloxypropyl)-trimethylazanium
4670,"1,1,1-trifluoroheptadecan-2-one"
4671,N-(2-hydroxyethyl)hexadecanamide
4672,"10-[5-[12-[5-[9-[6-[10-[6-[4-[6-[21-[6-[5-[7-[2-[5-(aminomethyl)-3-hydroxyoxolan-2-yl]ethyl]-2,6-dioxabicyclo[3.2.1]octan-3-yl]-3,4-dihydroxypent-1-enyl]-3,4,5-trihydroxyoxan-2-yl]-2,8,9,10,17,18,19-heptahydroxy-20-methyl-14-methylidenehenicosa-3,5,12-trienyl]-3,4,5-trihydroxyoxan-2-yl]-2,3-dihydroxybutyl]-4,5-dihydroxyoxan-2-yl]-2,6,9,10-tetrahydroxy-3-methyldec-4-enyl]-3,4,5,6-tetrahydroxyoxan-2-yl]-8-hydroxynonyl]-1,3-dimethyl-6,8-dioxabicyclo[3.2.1]octan-7-yl]-1,2,3,4,5-pentahydroxy-11-methyldodecyl]-2,3,4-trihydroxycyclohexyl]-2,5,8,9-tetrahydroxy-N-[3-(3-hydroxypropylamino)-3-oxoprop-1-enyl]-3,7-dimethyldec-6-enamide"
4673,disodium;[3-amino-1-hydroxy-1-[hydroxy(oxido)phosphoryl]propyl]-hydroxyphosphinate
4674,(3-amino-1-hydroxy-1-phosphonopropyl)phosphonic acid
4675,"[17-acetyloxy-10,13-dimethyl-2,16-bis(1-methylpiperidin-1-ium-1-yl)-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-3-yl] acetate"
4676,3-(1-ethanimidoylpyrrolidin-3-yl)sulfanyl-6-(1-hydroxyethyl)-7-oxo-1-azabicyclo[3.2.0]hept-2-ene-2-carboxylic acid
4677,"N-[3-[2-[2-[3-[(2,4-dihydroxy-3,3-dimethylbutanoyl)amino]propanoylamino]ethyldisulfanyl]ethylamino]-3-oxopropyl]-2,4-dihydroxy-3,3-dimethylbutanamide"
4678,"2,4-dihydroxy-N-(3-hydroxypropyl)-3,3-dimethylbutanamide"
4679,"6-(difluoromethoxy)-2-[(3,4-dimethoxypyridin-2-yl)methylsulfinyl]-1H-benzimidazole"
4680,"1-[(3,4-dimethoxyphenyl)methyl]-6,7-dimethoxyisoquinoline"
4681,"4-[[3-amino-2-[[2-[[2-[(2,3-dihydroxy-2,6,8-trimethyldeca-4,6-dienoyl)amino]acetyl]amino]-3-hydroxybutanoyl]amino]butanoyl]amino]-N'-[6-(1-hydroxyethyl)-3-[(4-hydroxyphenyl)-methoxymethyl]-15-(methoxymethyl)-7,9-dimethyl-2,5,8,11,14,17,21-heptaoxo-19-propan-2-yl-20-oxa-1,4,7,10,13,16-hexazabicyclo[20.4.0]hexacosan-18-yl]-2,3-dimethylpentanediamide"
4682,"4-[[3-amino-2-[[2-[[2-[(2,3-dihydroxy-2,6,8-trimethyldeca-4,6-dienoyl)amino]acetyl]amino]-3-hydroxybutanoyl]amino]butanoyl]amino]-N'-[6-(1-hydroxyethyl)-3-[(4-hydroxyphenyl)-methoxymethyl]-15-(methoxymethyl)-9-methyl-2,5,8,11,14,17,21-heptaoxo-19-propan-2-yl-20-oxa-1,4,7,10,13,16-hexazabicyclo[20.4.0]hexacosan-18-yl]-2,3-dimethylpentanediamide"
4683,"2-[4-(dihydroxyamino)phenyl]sulfanyl-6-(hydroxymethyl)oxane-3,4,5-triol"
4684,4-chlorophenol
4685,"1,4-dichlorobenzene"
4686,"[2-(6-fluoro-11,17-dihydroxy-10,13,16-trimethyl-3-oxo-7,8,9,11,12,14,15,16-octahydro-6H-cyclopenta[a]phenanthren-17-yl)-2-oxoethyl] acetate"
4687,"1,7-dimethyl-3H-purine-2,6-dione"
4688,N-benzyl-N-methylprop-2-yn-1-amine
4689,"5-amino-2-(aminomethyl)-6-[5-[3,5-diamino-2-[3-amino-4,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-6-hydroxycyclohexyl]oxy-4-hydroxy-2-(hydroxymethyl)oxolan-3-yl]oxyoxane-3,4-diol"
4690,"2-(3,4-dichlorophenyl)-4-methyl-1,2,4-oxadiazolidine-3,5-dione"
4691,"3-(1,3-benzodioxol-5-yloxymethyl)-4-(4-fluorophenyl)piperidine"
4692,"4,8-dimethyl-12-methylidene-3,14-dioxatricyclo[9.3.0.02,4]tetradec-7-en-13-one"
4693,"11-benzyl-4-butan-2-yl-7,21,25-trimethyl-18-(2-methylpropyl)-6,20-dioxa-13,27-dithia-3,10,17,24,29,30,31,32-octazapentacyclo[24.2.1.15,8.112,15.119,22]dotriaconta-1(28),5(32),12(31),14,19(30),26(29)-hexaene-2,9,16,23-tetrone"
4694,"25-benzyl-7-methyl-4,11,18-tri(propan-2-yl)-6,20-dioxa-13,27-dithia-3,10,17,24,29,30,31,32-octazapentacyclo[24.2.1.15,8.112,15.119,22]dotriaconta-1(28),5(32),12(31),14,19(30),26(29)-hexaene-2,9,16,23-tetrone"
4695,"[4-[[4-(diethylamino)phenyl]-(2,5-disulfophenyl)methylidene]cyclohexa-2,5-dien-1-ylidene]-diethylazanium"
4696,"4-hydroxy-4,6-dihydrofuro[3,2-c]pyran-2-one"
4697,"11-hydroxy-7-(2-hydroxypropan-2-yl)-1,2-dimethyl-6-oxa-23-azahexacyclo[12.10.0.02,11.05,10.016,24.017,22]tetracosa-9,16(24),17,19,21-pentaen-8-one"
4698,"3-O-methyl 5-O-(2-phenylsulfanylethyl) 2,4,6-trimethyl-1,4-dihydropyridine-3,5-dicarboxylate"
4699,[1-[[4-methyl-1-(4-nitroanilino)-1-oxopentan-2-yl]amino]-1-oxohexan-2-yl] dihydrogen phosphate
4700,"3-hydroxy-2,2-dimethyl-4-(3-oxocyclopenten-1-yl)oxy-3,4-dihydrochromene-6-carbonitrile"
4701,"1-[[4-(dimethylamino)-3-methylphenyl]methyl]-5-(2,2-diphenylacetyl)-6,7-dihydro-4H-imidazo[4,5-c]pyridine-6-carboxylic acid"
4702,3-phenyl-2-sulfanylpropanoic acid
4703,3-(4-methylphenyl)-2-sulfanylprop-2-enoic acid
4704,3-(5-fluoro-1H-indol-3-yl)-2-sulfanylprop-2-enoic acid
4705,"N-(3-bromophenyl)-6,7-dimethoxyquinazolin-4-amine"
4706,"4-N-(3-bromophenyl)-7-N-methylquinazoline-4,6,7-triamine"
4707,"4-N-(3-bromophenyl)-6-N-methylpyrido[3,4-d]pyrimidine-4,6-diamine"
4708,N-[4-(3-bromoanilino)quinazolin-6-yl]prop-2-enamide
4709,N-[4-(3-bromoanilino)quinazolin-6-yl]propanamide
4710,"2-amino-1-cyclohexyl-6-methylheptane-3,4-diol"
4711,3-(4-iodophenyl)-2-sulfanylpropanoic acid
4712,4-[4-(4-fluorophenyl)-2-(4-nitrophenyl)-1H-imidazol-5-yl]pyridine
4713,2-(2-amino-3-methoxyphenyl)chromen-4-one
4714,"tritriaconta-16,29-dien-2,4,32-triyne-1,6,31-triol"
4715,"dotriaconta-16,28-dien-2,4,31-triyne-1,6,30-triol"
4716,"tritriaconta-18,29-dien-2,4,20,32-tetrayne-1,6,31-triol"
4717,"pentatriaconta-20,31-dien-2,4,22,34-tetrayne-1,6,33-triol"
4718,"tritriacont-29-en-2,4,17,32-tetrayne-1,6,31-triol"
4719,"17-methylhentriacont-27-en-2,4,30-triyne-1,6,29-triol"
4720,"3-[2,3-dihydroxy-5-(3,7,11-trimethyldodeca-1,6,10-trien-3-yl)phenyl]-5-(3,7,11-trimethyldodeca-1,6,10-trien-3-yl)benzene-1,2-diol"
4721,"3-[2-hydroxy-5-(3,7,11-trimethyldodeca-1,6,10-trien-3-yl)phenoxy]-5-(3,7,11-trimethyldodeca-1,6,10-trien-3-yl)benzene-1,2-diol"
4722,"3-[2-hydroxy-4-(3,7,11-trimethyldodeca-1,6,10-trien-3-yl)phenoxy]-5-(3,7,11-trimethyldodeca-1,6,10-trien-3-yl)benzene-1,2-diol"
4723,"2-amino-5-phenyl-1,3-oxazol-4-one"
4724,1-(tert-butylamino)-3-(2-cyclopentylphenoxy)propan-2-ol
4725,2-amino-9-[4-hydroxy-3-(hydroxymethyl)butyl]-3H-purin-6-one
4726,"1,1-dioxo-3-pentyl-6-(trifluoromethyl)-3,4-dihydro-2H-1lambda6,2,4-benzothiadiazine-7-sulfonamide"
4727,2-amino-3-methyl-3-sulfanylbutanoic acid
4728,5-hydroxy-4-methoxy-5-prop-1-en-2-ylfuran-2-one
4729,"3,3-dimethyl-7-oxo-6-[(2-phenylacetyl)amino]-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylate"
4730,"3,3-dimethyl-7-oxo-6-[(2-phenoxyacetyl)amino]-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylate"
4731,"3,3-dimethyl-7-oxo-6-[(2-phenoxyacetyl)amino]-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid"
4732,"21-chloro-15,16,33,33-tetramethyl-24-methylidene-10-prop-1-en-2-yl-7,11,32-trioxa-18-azadecacyclo[25.4.2.02,16.05,15.06,8.06,12.017,31.019,30.022,29.025,28]tritriaconta-17(31),19,21,29-tetraene-5,9,28-triol"
4733,"pentacene-5,7,12,14-tetrone"
4734,4-[(1-amino-1-oxo-3-phenylpropan-2-yl)amino]-3-[[2-[[3-(1H-indol-3-yl)-2-[3-[(2-methylpropan-2-yl)oxycarbonylamino]propanoylamino]propanoyl]amino]-4-methylsulfanylbutanoyl]amino]-4-oxobutanoic acid
4735,4-[5-(4-carbamimidoylphenoxy)pentoxy]benzenecarboximidamide
4736,"1,13-dimethyl-10-(3-methylbut-2-enyl)-10-azatricyclo[7.3.1.02,7]trideca-2(7),3,5-trien-4-ol"
4737,"5-ethyl-5-pentan-2-yl-1,3-diazinane-2,4,6-trione"
4738,"[2-methoxy-5-[(5-methoxy-3,4-disulfooxyoxan-2-yl)methoxymethyl]-3-sulfooxyoxan-4-yl] hydrogen sulfate"
4739,"3-[4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-7,8-dihydro-4H-imidazo[4,5-d][1,3]diazepin-8-ol"
4740,"3,7-dimethyl-1-(5-oxohexyl)purine-2,6-dione"
4741,"[2-[2-[2-[[6-amino-2-[3-amino-1-[(2,3-diamino-3-oxopropyl)amino]-3-oxopropyl]-5-methylpyrimidine-4-carbonyl]amino]-3-[[3-hydroxy-5-[[3-hydroxy-1-oxo-1-[2-[4-[4-[3-(1-phenylethylamino)propylcarbamoyl]-1,3-thiazol-2-yl]-1,3-thiazol-2-yl]ethylamino]butan-2-yl]amino]-4-methyl-5-oxopentan-2-yl]amino]-1-(1H-imidazol-5-yl)-3-oxopropoxy]-4,5-dihydroxy-6-(hydroxymethyl)oxan-3-yl]oxy-3,5-dihydroxy-6-(hydroxymethyl)oxan-4-yl] carbamate"
4742,3-hydroxy-4-[2-[[3-hydroxy-6-methyl-4-[[3-methyl-2-[[3-methyl-2-(3-methylbutanoylamino)butanoyl]amino]butanoyl]amino]heptanoyl]amino]propanoylamino]-6-methylheptanoic acid
4743,3-hydroxy-4-[2-[[3-hydroxy-6-methyl-4-[[3-methyl-2-[[4-methyl-2-(2-methylpropanoylamino)pentanoyl]amino]butanoyl]amino]heptanoyl]amino]propanoylamino]-6-methylheptanoic acid
4744,10-[3-(4-methylpiperazin-1-yl)propyl]phenothiazine
4745,"9-(methylsulfanylmethyl)-7-propyl-6,6a,8,9,10,10a-hexahydro-4H-indolo[4,3-fg]quinoline"
4746,"2-(2,2-dicyclohexylethyl)piperidine"
4747,10-[3-(4-hydroxypiperidin-1-yl)propyl]phenothiazine-2-carbonitrile
4748,2-[4-[3-(2-chlorophenothiazin-10-yl)propyl]piperazin-1-yl]ethanol
4749,"3-(3,5-dihydroxy-4-methoxy-6-methyloxan-2-yl)oxy-14-hydroxy-13-methyl-17-(5-oxo-2H-furan-3-yl)-1,2,3,4,5,6,7,8,9,11,12,15,16,17-tetradecahydrocyclopenta[a]phenanthrene-10-carbaldehyde"
4750,N-(5-chloropyridin-2-yl)-N'-[2-(4-ethoxy-3-fluoropyridin-2-yl)ethyl]carbamimidothioic acid
4751,N-(5-cyanopyridin-2-yl)-N'-[2-(4-ethoxy-3-fluoropyridin-2-yl)ethyl]carbamimidothioic acid
4752,"28-(2,3-dihydroxy-2-methylpropyl)-18-hydroxy-34-(1-hydroxyethyl)-23,31-dimethyl-12-thia-10,16,22,25,27,30,33,36-octazapentacyclo[12.11.11.03,11.04,9.016,20]hexatriaconta-3(11),4,6,8-tetraene-15,21,24,26,29,32,35-heptone"
4753,N-carbamoyl-2-phenylacetamide
4754,N-(4-ethoxyphenyl)acetamide
4755,"3,5-diamino-N-[amino(anilino)methylidene]-6-chloropyrazine-2-carboxamide"
4756,"3-phenyldiazenylpyridine-2,6-diamine"
4757,phenazine
4758,"3,3-dimethyl-7-oxo-6-(2-phenoxypropanoylamino)-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylate"
4759,"3,3-dimethyl-7-oxo-6-(2-phenoxypropanoylamino)-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid"
4760,"2-phenylindene-1,3-dione"
4761,"N,N-dimethyl-3-phenyl-3-pyridin-2-ylpropan-1-amine"
4762,3-methyl-2-phenylmorpholine
4763,"5-ethyl-5-phenyl-1,3-diazinane-2,4,6-trione"
4764,"3,3-bis(4-hydroxyphenyl)-2-benzofuran-1-one"
4765,4-hydroxybenzenesulfonic acid
4766,"4-[3-(4-hydroxyphenyl)-1,1-dioxo-2,1lambda6-benzoxathiol-3-yl]phenol"
4767,"(3-phenoxyphenyl)methyl 2,2-dimethyl-3-(2-methylprop-1-enyl)cyclopropane-1-carboxylate"
4768,N-benzyl-N-(2-chloroethyl)-1-phenoxypropan-2-amine
4769,"potassium;3,3-dimethyl-7-oxo-6-[(2-phenoxyacetyl)amino]-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylate"
4770,3-phenylpropyl carbamate
4771,2-methyl-1-phenylpropan-2-amine
4772,"3-[4,5-dihydro-1H-imidazol-3-ium-2-ylmethyl-(4-methylcyclohexa-1,3-dien-1-yl)amino]phenol"
4773,"3-[4,5-dihydro-1H-imidazol-2-ylmethyl-(4-methylcyclohexa-1,3-dien-1-yl)amino]phenol"
4774,4-[N-(1H-imidazol-2-ylmethyl)-4-methylanilino]phenol
4775,4-phenylbutanoic acid
4776,4-[1-[hydroxy(phenoxy)phosphoryl]pentylamino]-4-oxobutanoic acid
4777,"(2-amino-3-phenylpropyl) [5-(6-aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methyl hydrogen phosphate"
4778,arsorosobenzene
4779,2-amino-3-[3-[2-(phosphonomethyl)phenyl]phenyl]propanoic acid
4780,1-(diaminomethylidene)-2-phenylguanidine
4781,"4-butyl-1,2-diphenylpyrazolidine-3,5-dione"
4782,3-[1-hydroxy-2-(methylamino)ethyl]phenol
4783,phenyl 11-iodoundec-10-ynoate
4784,phenylmethanesulfonyl fluoride
4785,"[1-[[1-[3,3-diphenyl-2-(phenylmethoxycarbonylamino)propanoyl]pyrrole-2-carbonyl]amino]-2-methylpropyl]boronic acid"
4786,2-amino-1-phenylpropan-1-ol
4787,"5-oxo-4,4-diphenyl-1H-imidazol-2-olate"
4788,"3-(4-hydroxyphenyl)-1-(2,4,6-trihydroxyphenyl)propan-1-one"
4789,"1-[2,4-dihydroxy-6-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyphenyl]-3-(4-hydroxyphenyl)propan-1-one"
4790,diethoxy-(ethylsulfanylmethylsulfanyl)-sulfanylidene-lambda5-phosphane
4791,"13-acetyloxy-1,6-dihydroxy-4,12,12,15-tetramethyl-5-oxo-14-tridecanoyloxytetracyclo[8.5.0.02,6.011,13]pentadeca-3,8-diene-8-carboxylic acid"
4792,"[13-acetyloxy-1,6-dihydroxy-8-(hydroxymethyl)-4,12,12,15-tetramethyl-5-oxo-14-tetracyclo[8.5.0.02,6.011,13]pentadeca-3,8-dienyl] tetradecanoate"
4793,"6-chloro-3-(diethoxyphosphinothioylsulfanylmethyl)-1,3-benzoxazol-2-one"
4794,2-amino-4-[hydroxy(methyl)phosphoryl]butanoic acid
4795,"[[[[5-(6-aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl]oxy-hydroxyphosphoryl]amino]phosphonic acid"
4796,"[[[[5-(6-aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl]oxy-hydroxyphosphoryl]-difluoromethyl]phosphonic acid"
4797,[2-(hydroxyamino)-2-oxoethyl] dihydrogen phosphate
4798,"[[5-(6-aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl]methylphosphonic acid"
4799,"[[[5-(6-aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl]oxy-hydroxyphosphoryl]methylphosphonic acid"
4800,"[[[5-(2-amino-6-oxo-3H-purin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl]oxy-hydroxyphosphoryl]methylphosphonic acid"
4801,disodium;(3-methyloxiran-2-yl)-dioxido-oxo-lambda5-phosphane
4802,"2-[[2-[[hydroxy-(3,4,5-trihydroxy-6-methyloxan-2-yl)oxyphosphoryl]amino]-4-methylpentanoyl]amino]-3-(1H-indol-3-yl)propanoic acid"
4803,"[[[5-(6-aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl]oxy-hydroxyphosphoryl]oxy-sulfanylphosphinic acid"
4804,2-[(2-carboxylatobenzoyl)amino]pentanedioate
4805,2-[(2-carboxybenzoyl)amino]pentanedioic acid
4806,"2-[[4-(1,3-thiazol-2-ylsulfamoyl)phenyl]carbamoyl]benzoic acid"
4807,phthalaldehyde
4808,"[4-hydroxy-3-[[1-hydroxy-5-[4-(6-hydroxy-2,2,5a,7-tetramethyl-4,5,7,8,9,9a-hexahydro-3H-benzo[b]oxepin-6-yl)butyl]-3,3,5-trimethyl-2-bicyclo[2.2.2]octanyl]methyl]phenyl] hydrogen sulfate"
4809,3-[2-[[3-(2-carboxyethyl)-5-[(3-ethyl-4-methyl-5-oxopyrrolidin-2-ylidene)methyl]-4-methyl-1H-pyrrol-2-yl]methylidene]-5-[(4-ethyl-3-methyl-5-oxopyrrol-2-yl)methylidene]-4-methylpyrrol-3-yl]propanoic acid
4810,"4-chloro-N-(4,5-dihydro-1H-imidazol-2-yl)-6-methoxy-2-methylpyrimidin-5-amine"
4811,"(3,4,8b-trimethyl-2,3a-dihydro-1H-pyrrolo[2,3-b]indol-7-yl) N-methylcarbamate"
4812,"2-methyl-3-(3,7,11,15-tetramethylhexadec-2-enyl)naphthalene-1,4-dione"
4813,"4-[2-(3,5-dihydroxyphenyl)ethenyl]benzene-1,2-diol"
4814,"4-methoxy-1-N,3-N-bis(pyridin-3-ylmethyl)benzene-1,3-dicarboxamide"
4815,"1-hydroxy-14-(2-hydroxypropan-2-yl)-13-methyl-4,7,10-trioxapentacyclo[6.4.1.19,12.03,5.05,13]tetradecane-6,11-dione"
4816,"1-hydroxy-13-methyl-14-prop-1-en-2-yl-4,7,10-trioxapentacyclo[6.4.1.19,12.03,5.05,13]tetradecane-6,11-dione"
4817,"2-(2-imino-4,5,6,7-tetrahydro-1,3-benzothiazol-3-yl)-1-(4-methylphenyl)ethanone"
4818,N-[[3-hydroxy-5-(hydroxymethyl)-2-methylpyridin-4-yl]methylideneamino]pyridine-4-carboxamide
4819,3-ethyl-4-[(3-methylimidazol-4-yl)methyl]oxolan-2-one
4820,"N-(2,6-dimethylphenyl)-2-(1,2,3,5,6,7-hexahydropyrrolizin-8-yl)acetamide"
4821,"22-(4-amino-3,5-dihydroxy-2,6-dimethyloxan-2-yl)oxy-1,3,26-trihydroxy-12-methyl-10-oxo-6,11,28-trioxatricyclo[22.3.1.05,7]octacosa-8,14,16,18,20-pentaene-25-carboxylic acid"
4822,1-methyl-4-thioxanthen-9-ylidenepiperidine
4823,"3-[2-(4-methoxyphenyl)-3H-benzimidazol-5-yl]-4-methyl-4,5-dihydro-1H-pyridazin-6-one"
